pet_id,pet_type,breed,age_years,weight_lbs,gender,county,is_urban,owner_age,household_type,annual_income,housing_type,is_registered,registration_date,is_vaccinated,last_vet_visit,acquisition_method,is_spayed_neutered,has_microchip,annual_vet_spending
MN_D000172,Dog,Mixed Breed,2.7,22.8,Male,Saint Louis,False,18,Couple,103513,House,True,2023-06-15,False,2024-07-18,Breeder,True,False,1716.54
MN_D000173,Dog,Border Collie,3.0,47.3,Male,Hennepin,True,28,Single,106646,House,True,2023-04-10,True,2024-12-31,Breeder,True,True,2312.8
MN_C000174,Cat,Maine Coon,10.2,11.2,Female,Hennepin,True,22,Single,63155,Apartment,False,,True,2023-08-14,Breeder,True,False,652.13
MN_C000175,Cat,Ragdoll,1.0,9.9,Male,Hennepin,True,39,Family with Children,67021,House,True,2023-09-05,True,2024-08-11,Shelter,True,True,879.24
MN_C000176,Cat,Birman,6.5,7.9,Female,Blue Earth,False,28,Roommates,27121,House,True,2024-06-11,True,2023-07-06,Shelter,True,False,185.3
MN_C000177,Cat,Norwegian Forest Cat,2.8,5.0,Male,Anoka,True,43,Family with Children,53626,Townhouse,True,2023-10-22,True,2024-10-10,Friend/Family,True,True,534.37
MN_D000178,Dog,Boxer,4.6,45.0,Female,Scott,False,61,Family with Children,33518,House,True,2023-08-02,True,2024-12-21,Shelter,True,True,694.07
MN_C000179,Cat,Domestic Longhair,2.9,14.5,Female,Dakota,True,43,Family with Children,62955,House,True,2023-03-10,True,2023-09-23,Shelter,True,True,793.78
MN_C000180,Cat,American Shorthair,7.5,11.6,Female,Hennepin,True,38,Family with Children,29414,Apartment,True,2023-08-01,True,2024-12-17,Friend/Family,True,True,545.17
MN_C000181,Cat,Scottish Fold,9.3,8.8,Female,Chippewa,False,65,Couple,20000,Farmhouse,True,2024-09-15,True,2024-11-29,Breeder,True,False,174.33
MN_D000182,Dog,Labrador Retriever,2.2,76.4,Male,Hennepin,True,33,Couple,39834,Apartment,True,2024-06-23,True,2024-11-29,Breeder,True,True,584.62
MN_C000183,Cat,Abyssinian,4.2,5.2,Male,Washington,True,18,Couple,123895,Apartment,True,2023-05-21,True,2024-07-05,Shelter,True,True,1272.86
MN_D000184,Dog,Chihuahua,1.4,10.6,Male,Ramsey,True,38,Family with Children,98338,House,True,2024-06-24,True,2024-06-04,Breeder,True,True,1732.07
MN_D000185,Dog,Shih Tzu,1.4,37.2,Male,Winona,False,31,Couple,52130,Farmhouse,True,2024-11-23,True,2024-06-27,Breeder,True,True,762.84
MN_D000186,Dog,Boston Terrier,3.6,32.9,Female,Anoka,True,45,Family with Children,40413,House,True,2024-07-27,True,2024-10-09,Breeder,True,False,628.71
MN_D000187,Dog,Chihuahua,2.4,5.7,Female,Winona,False,45,Family with Children,88693,Farmhouse,False,,True,2024-12-04,Shelter,True,False,1607.07
MN_D000188,Dog,Beagle,6.0,48.9,Male,Hennepin,True,46,Couple,76669,House,True,2024-11-12,True,2024-05-21,Shelter,True,True,1388.2
MN_C000189,Cat,Norwegian Forest Cat,11.2,5.9,Male,Cass,False,42,Family with Children,40609,House,False,,True,2024-08-10,Shelter,True,False,352.26
MN_D000190,Dog,Pomeranian,1.5,3.4,Male,Anoka,True,51,Senior,54397,Townhouse,True,2023-12-06,True,2024-09-21,Breeder,True,True,1288.71
MN_C000191,Cat,Siamese,5.0,11.1,Male,Hennepin,True,49,Family with Children,49891,Townhouse,False,,False,2024-01-31,Breeder,True,True,745.69
MN_D000192,Dog,Boxer,11.3,57.0,Male,Yellow Medicine,False,57,Roommates,26537,House,True,2024-05-13,True,2024-12-29,Breeder,True,True,394.61
MN_D000193,Dog,Chihuahua,6.2,11.2,Female,Kittson,False,72,Couple,20000,House,True,2023-01-19,True,,Shelter,True,False,205.57
MN_C000194,Cat,British Shorthair,4.8,8.5,Male,Lincoln,False,75,Roommates,77177,Farmhouse,True,2024-12-15,True,2024-02-14,Shelter,True,True,1092.05
MN_C000195,Cat,British Shorthair,5.8,13.0,Female,Scott,False,62,Couple,64201,House,True,2024-02-10,True,2024-06-16,Shelter,True,True,922.15
MN_C000196,Cat,Abyssinian,3.2,15.7,Female,Wright,False,35,Family with Children,20000,House,True,2024-03-13,True,2024-07-23,Shelter,True,True,219.57
MN_D000197,Dog,Mixed Breed,9.0,51.6,Male,Hennepin,True,53,Couple,107875,House,True,2023-06-28,True,2023-11-18,Shelter,False,True,1484.06
MN_C000198,Cat,Persian,2.4,4.0,Male,Hennepin,True,23,Roommates,42157,Apartment,True,2023-10-03,True,2023-08-06,Breeder,True,True,479.63
MN_C000199,Cat,American Shorthair,3.1,12.6,Female,Hennepin,True,32,Family with Children,47002,Apartment,True,2023-02-05,True,2024-03-08,Breeder,True,False,782.31
MN_D000200,Dog,Golden Retriever,7.6,62.0,Female,Hennepin,True,64,Single,64488,Apartment,True,2023-04-22,True,2023-12-23,Shelter,False,True,2314.58
MN_C000201,Cat,Domestic Longhair,3.3,11.6,Male,Ramsey,True,66,Roommates,34295,Apartment,True,2024-06-08,False,2023-12-01,Shelter,True,True,491.11
MN_C000202,Cat,Scottish Fold,5.7,7.6,Female,Anoka,True,46,Couple,45217,House,True,2023-08-17,True,2024-05-06,Shelter,True,True,301.0
MN_C000203,Cat,Sphynx,5.4,10.7,Female,Mahnomen,False,25,Single,43449,House,False,,True,2024-07-30,Shelter,True,False,741.3
MN_D000204,Dog,Border Collie,3.8,53.0,Female,McLeod,False,49,Roommates,152410,House,False,,True,2024-07-19,Breeder,True,True,4738.04
MN_D000205,Dog,Great Dane,0.9,87.4,Male,Washington,True,41,Senior,83529,House,True,2023-08-17,True,2024-04-18,Breeder,True,True,1411.3
MN_C000206,Cat,Mixed Breed,2.6,9.4,Male,Yellow Medicine,False,69,Single,32694,House,True,2023-07-20,True,2024-04-08,Breeder,True,True,281.21
MN_C000207,Cat,Birman,1.3,9.9,Male,Lincoln,False,35,Couple,94900,Mobile Home,True,2024-10-28,True,2024-10-07,Shelter,True,False,1074.97
MN_D000208,Dog,Yorkshire Terrier,11.1,6.1,Male,Stearns,False,39,Family with Children,29075,House,True,2023-05-29,False,2024-06-16,Friend/Family,True,False,446.17
MN_C000209,Cat,Domestic Longhair,4.8,10.5,Female,Ramsey,True,80,Couple,91157,Townhouse,True,2023-12-21,True,2024-10-25,Shelter,True,False,1701.55
MN_D000210,Dog,Shih Tzu,2.9,35.4,Male,Todd,False,35,Single,25512,Mobile Home,True,2024-08-01,True,2024-09-08,Shelter,True,False,446.43
MN_D000211,Dog,Poodle,1.0,67.1,Female,Houston,False,40,Couple,70314,Farmhouse,False,,True,2024-06-03,Shelter,True,True,1047.96
MN_D000212,Dog,Chihuahua,7.4,7.8,Female,Dakota,True,22,Single,22611,House,True,2023-03-11,True,2024-10-17,Shelter,True,False,354.4
MN_C000213,Cat,British Shorthair,5.9,14.2,Female,Washington,True,18,Single,74286,Apartment,True,2023-11-07,True,2024-12-14,Shelter,True,False,1037.68
MN_C000214,Cat,Maine Coon,5.3,7.1,Female,Olmsted,False,43,Family with Children,53687,House,True,2024-08-28,True,2023-04-12,Shelter,True,True,1038.2
MN_D000215,Dog,Yorkshire Terrier,18.0,4.8,Female,Olmsted,False,45,Couple,54689,House,True,2023-01-08,True,2024-12-22,Shelter,True,False,996.52
MN_D000216,Dog,German Shepherd,1.5,93.0,Female,Kanabec,False,35,Family with Children,30865,House,True,2024-12-09,True,2024-06-07,Shelter,True,False,646.33
MN_D000217,Dog,Australian Shepherd,14.7,79.5,Male,Hennepin,True,49,Couple,61100,House,True,2024-02-23,True,2024-10-14,Shelter,True,False,603.11
MN_C000218,Cat,Domestic Shorthair,10.8,9.8,Female,Wright,False,49,Couple,78693,House,True,2023-07-06,True,2023-10-30,Breeder,True,False,1389.14
MN_C000219,Cat,American Shorthair,3.6,11.1,Female,Hennepin,True,38,Couple,27544,Apartment,True,2023-08-18,True,2024-06-11,Shelter,True,False,245.16
MN_D000220,Dog,Beagle,12.0,37.1,Male,Winona,False,38,Senior,61204,House,True,2023-07-21,True,2024-10-22,Breeder,True,True,849.66
MN_C000221,Cat,Persian,1.7,11.4,Female,Red Lake,False,36,Family with Children,41352,Farmhouse,True,2024-05-29,False,2024-11-23,Shelter,True,True,590.51
MN_D000222,Dog,Boston Terrier,2.7,62.0,Male,Hennepin,True,41,Single,50609,House,False,,True,2024-10-03,Breeder,True,False,563.34
MN_C000223,Cat,Maine Coon,1.7,6.8,Female,Hennepin,True,28,Roommates,54864,Apartment,True,2023-08-29,True,2024-01-15,Shelter,True,True,821.94
MN_D000224,Dog,Siberian Husky,4.1,51.9,Female,Hennepin,True,40,Single,198172,House,True,2024-07-28,True,2024-09-23,Shelter,True,True,3545.09
MN_D000225,Dog,Poodle,0.9,16.2,Male,Blue Earth,False,54,Single,20000,House,True,2024-03-11,True,2024-08-01,Shelter,True,True,285.97
MN_D000226,Dog,Bulldog,2.6,43.4,Female,Ramsey,True,40,Single,128826,Apartment,True,2023-08-09,True,2024-10-18,Shelter,True,True,1592.73
MN_C000227,Cat,Birman,8.4,12.9,Female,Clay,False,49,Single,55745,House,True,2023-10-27,True,2023-01-01,Breeder,False,False,1248.98
MN_C000228,Cat,Russian Blue,3.7,8.9,Female,Carver,False,64,Couple,63006,Farmhouse,True,2023-09-02,True,2024-11-03,Breeder,True,False,429.75
MN_D000229,Dog,Chihuahua,9.3,10.0,Female,Ramsey,True,31,Family with Children,41036,Apartment,True,2023-11-27,True,2024-10-22,Shelter,True,True,660.35
MN_C000230,Cat,Norwegian Forest Cat,2.6,12.1,Male,Washington,True,41,Family with Children,39269,Apartment,True,2024-06-17,True,2024-05-28,Breeder,False,True,583.09
MN_C000231,Cat,Russian Blue,3.3,6.8,Female,Dakota,True,70,Family with Children,185221,House,True,2024-06-10,True,2024-07-30,Shelter,True,True,1732.58
MN_D000232,Dog,Pomeranian,6.9,10.6,Male,Wright,False,52,Senior,60716,House,False,,True,2024-12-31,Shelter,True,False,1334.4
MN_C000233,Cat,Birman,0.7,11.9,Male,Washington,True,46,Family with Children,37917,Apartment,True,2024-05-09,True,2024-10-24,Friend/Family,True,True,406.23
MN_D000234,Dog,German Shepherd,2.3,92.6,Male,Dodge,False,44,Family with Children,46919,Farmhouse,True,2024-05-22,True,2024-10-04,Shelter,True,True,990.62
MN_C000235,Cat,Abyssinian,3.9,13.8,Female,Sibley,False,47,Couple,41526,Farmhouse,True,2023-04-22,True,2024-07-04,Breeder,True,False,272.93
MN_C000236,Cat,Persian,3.0,12.0,Male,Stearns,False,58,Couple,125199,Farmhouse,True,2023-07-19,False,2024-12-11,Shelter,True,False,1108.08
MN_D000237,Dog,Rottweiler,15.3,63.7,Male,Hennepin,True,41,Family with Children,157590,Apartment,True,2023-08-08,True,2024-03-08,Shelter,True,True,2386.02
MN_C000238,Cat,Russian Blue,5.9,7.9,Male,Anoka,True,59,Senior,35211,House,True,2023-11-01,True,2024-10-26,Shelter,True,True,611.12
MN_D000239,Dog,Cocker Spaniel,0.8,25.4,Female,Washington,True,41,Couple,36990,House,True,2024-09-09,True,2024-07-12,Shelter,True,True,550.84
MN_D000240,Dog,Chihuahua,12.9,7.8,Male,Saint Louis,False,24,Couple,29008,House,True,2024-10-05,True,2024-12-21,Shelter,True,False,399.06
MN_D000241,Dog,Cocker Spaniel,1.9,84.8,Female,Ramsey,True,47,Senior,26737,Apartment,True,2023-07-06,True,2024-07-13,Shelter,True,True,336.23
MN_D000242,Dog,Boxer,6.8,40.4,Female,Hennepin,True,52,Couple,77816,Apartment,True,2023-04-11,True,2023-01-01,Breeder,False,True,975.44
MN_C000243,Cat,British Shorthair,18.7,8.0,Male,Wright,False,35,Family with Children,39513,House,False,,False,,Breeder,True,True,437.98
MN_D000244,Dog,Golden Retriever,7.5,69.8,Male,Anoka,True,50,Single,77924,Apartment,True,2023-06-28,True,2024-08-01,Breeder,True,True,1109.86
MN_C000245,Cat,Bengal,4.0,14.3,Male,Anoka,True,20,Single,45421,Apartment,True,2024-09-14,True,2023-07-02,Friend/Family,True,True,462.4
MN_D000246,Dog,German Shepherd,0.8,100.4,Female,Hennepin,True,70,Single,45470,Townhouse,True,2023-08-14,True,2024-08-13,Shelter,True,False,660.46
MN_C000247,Cat,Russian Blue,12.9,12.4,Female,Ramsey,True,58,Couple,95916,Apartment,True,2024-03-16,True,2024-10-20,Shelter,True,True,611.97
MN_D000248,Dog,Golden Retriever,0.7,46.0,Female,Hennepin,True,49,Couple,29301,Apartment,True,2024-01-02,True,2024-07-25,Breeder,True,True,395.6
MN_D000249,Dog,Boxer,7.9,68.9,Female,Scott,False,25,Senior,34329,House,False,,True,2024-03-18,Shelter,True,False,363.89
MN_D000250,Dog,Mixed Breed,8.6,48.2,Female,Winona,False,36,Family with Children,118051,House,True,2024-10-23,True,2024-06-12,Shelter,True,True,1649.32
MN_C000251,Cat,American Shorthair,1.1,4.7,Male,Beltrami,False,25,Couple,20000,House,True,2024-04-07,True,2024-09-08,Shelter,True,True,205.25
MN_C000252,Cat,Bengal,3.4,10.1,Male,Hennepin,True,40,Family with Children,117074,House,True,2024-08-11,True,2024-10-24,Friend/Family,True,True,1543.27
MN_D000253,Dog,Dachshund,3.2,64.9,Male,Ramsey,True,28,Single,42046,Apartment,True,2023-12-10,True,2023-11-19,Breeder,True,False,695.94
MN_D000254,Dog,Golden Retriever,4.4,53.8,Female,Cottonwood,False,60,Senior,23379,House,True,2024-03-14,True,2024-09-19,Shelter,True,True,407.7
MN_C000255,Cat,Birman,1.3,5.5,Female,Hennepin,True,43,Single,108902,Apartment,False,,True,2024-10-30,Shelter,True,False,798.89
MN_C000256,Cat,Birman,5.4,11.4,Female,Carver,False,44,Family with Children,36166,House,True,2024-06-04,True,2024-12-31,Friend/Family,True,True,394.77
MN_D000257,Dog,Dachshund,6.2,28.9,Male,Ramsey,True,18,Couple,27232,House,True,2024-03-09,True,2024-12-21,Breeder,False,True,286.82
MN_C000258,Cat,Maine Coon,2.2,15.7,Female,Saint Louis,False,27,Couple,66527,Farmhouse,False,,False,2024-10-22,Shelter,True,False,809.33
MN_C000259,Cat,Domestic Shorthair,0.8,7.0,Female,Hennepin,True,41,Single,49147,House,False,,False,2024-03-30,Shelter,True,True,1249.96
MN_C000260,Cat,British Shorthair,3.6,10.5,Male,Ramsey,True,75,Couple,58404,Apartment,True,2023-08-10,True,2023-12-29,Shelter,True,False,674.02
MN_C000261,Cat,American Shorthair,5.6,11.7,Female,Wright,False,36,Couple,42781,House,False,,True,2024-07-03,Shelter,True,True,506.92
MN_D000262,Dog,Shih Tzu,7.6,33.1,Female,Sherburne,False,46,Couple,55258,House,True,2024-09-19,True,2024-09-28,Friend/Family,True,False,944.26
MN_C000263,Cat,American Shorthair,5.8,12.9,Female,Scott,False,47,Family with Children,26458,House,True,2023-01-01,True,2024-11-08,Shelter,True,True,289.92
MN_D000264,Dog,Beagle,0.8,32.9,Male,Hennepin,True,18,Couple,27054,House,True,2023-10-18,True,2024-01-21,Shelter,True,True,730.85
MN_D000265,Dog,Rottweiler,2.0,86.9,Female,Lyon,False,40,Couple,29618,Farmhouse,True,2024-09-03,True,2024-11-02,Shelter,True,False,1048.85
MN_C000266,Cat,Birman,3.0,10.1,Female,Saint Louis,False,26,Single,68023,House,False,,False,2024-12-11,Breeder,False,True,1102.34
MN_C000267,Cat,Ragdoll,2.4,15.7,Female,Hennepin,True,32,Family with Children,83651,Apartment,True,2024-12-08,False,2024-09-04,Friend/Family,False,True,1405.15
MN_D000268,Dog,Mixed Breed,8.4,50.1,Male,Waseca,False,18,Single,21678,Farmhouse,True,2024-02-15,True,2024-10-26,Breeder,True,True,297.01
MN_D000269,Dog,German Shepherd,2.3,80.8,Female,Washington,True,41,Couple,40994,Townhouse,True,2023-05-02,True,2024-10-23,Breeder,False,True,597.3
MN_C000270,Cat,Scottish Fold,0.6,9.7,Male,Hennepin,True,22,Roommates,66897,Apartment,True,2023-03-06,True,2024-08-28,Breeder,False,False,746.86
MN_C000271,Cat,Domestic Longhair,2.6,12.8,Male,Anoka,True,18,Couple,36873,House,True,2023-05-30,True,2024-06-28,Breeder,True,True,531.97
MN_D000272,Dog,Great Dane,13.0,73.0,Male,Dakota,True,48,Family with Children,59825,House,True,2024-09-22,True,2024-09-05,Shelter,True,True,1684.03
MN_D000273,Dog,Rottweiler,9.2,92.7,Male,Anoka,True,49,Family with Children,151345,Townhouse,True,2023-03-31,True,2024-03-03,Shelter,True,True,2945.0
MN_D000274,Dog,Border Collie,4.2,25.3,Male,Ramsey,True,63,Family with Children,55135,House,True,2023-04-24,True,2024-10-17,Shelter,True,True,582.2
MN_D000275,Dog,Poodle,2.3,16.4,Male,Hennepin,True,45,Single,34602,Apartment,False,,True,2023-05-04,Breeder,True,False,546.14
MN_C000276,Cat,Sphynx,9.9,7.2,Male,Washington,True,58,Couple,114154,Apartment,False,,False,2024-07-21,Friend/Family,True,True,1126.21
MN_D000277,Dog,Cocker Spaniel,0.9,84.1,Female,Hennepin,True,40,Roommates,44107,Apartment,False,,True,2024-04-17,Shelter,True,False,295.67
MN_C000278,Cat,Persian,7.6,5.0,Female,Ramsey,True,57,Senior,49811,Apartment,True,2024-04-08,True,2024-07-27,Shelter,True,True,829.86
MN_C000279,Cat,Bengal,1.5,13.0,Male,Hennepin,True,29,Single,61134,Apartment,True,2024-09-11,True,2023-11-17,Shelter,True,True,548.82
MN_D000280,Dog,Shih Tzu,0.5,60.1,Female,Hennepin,True,24,Single,81434,Townhouse,True,2023-11-18,True,2024-09-25,Shelter,True,True,1484.13
MN_D000281,Dog,Australian Shepherd,2.1,52.6,Male,Hennepin,True,60,Single,169142,Apartment,False,,True,2024-10-13,Shelter,True,False,3649.35
MN_C000282,Cat,Russian Blue,5.0,8.3,Male,Sherburne,False,32,Family with Children,56861,Mobile Home,False,,True,2024-11-06,Shelter,True,True,876.77
MN_D000283,Dog,Chihuahua,1.0,8.9,Female,Blue Earth,False,18,Single,58000,Farmhouse,False,,True,2024-12-08,Breeder,True,True,717.33
MN_D000284,Dog,Border Collie,3.2,3.8,Male,Anoka,True,47,Family with Children,43772,House,True,2023-09-10,True,2024-09-19,Breeder,True,True,880.57
MN_C000285,Cat,British Shorthair,2.0,12.3,Male,Lake,False,49,Couple,59460,House,True,2023-08-30,True,2024-10-22,Shelter,True,True,665.49
MN_D000286,Dog,Labrador Retriever,2.7,35.2,Male,Dakota,True,51,Couple,47764,Townhouse,True,2023-02-26,True,2024-02-12,Breeder,True,True,1069.36
MN_C000287,Cat,Domestic Shorthair,2.7,13.0,Male,Ramsey,True,46,Family with Children,31719,Apartment,True,2023-12-09,True,2023-05-01,Friend/Family,False,True,271.83
MN_C000288,Cat,Maine Coon,5.7,7.2,Male,Ramsey,True,32,Couple,76175,Apartment,True,2023-02-26,True,2024-11-29,Breeder,True,True,855.33
MN_D000289,Dog,Border Collie,10.0,49.5,Male,Hennepin,True,67,Family with Children,66169,Townhouse,True,2023-01-16,True,2024-04-29,Friend/Family,True,True,900.35
MN_D000290,Dog,Dachshund,1.1,25.2,Male,Saint Louis,False,32,Family with Children,20000,House,True,2024-12-10,True,2024-11-15,Shelter,True,True,253.3
MN_D000291,Dog,Rottweiler,1.4,70.6,Male,Hennepin,True,36,Roommates,71793,Apartment,True,2024-08-24,True,2023-12-08,Breeder,True,False,1309.69
MN_D000292,Dog,Poodle,15.6,40.4,Male,Winona,False,22,Couple,58335,House,True,2024-07-21,True,2023-09-25,Friend/Family,True,True,885.85
MN_D000293,Dog,Cocker Spaniel,1.4,42.3,Male,Dakota,True,36,Couple,50777,House,True,2024-05-24,True,2024-10-21,Shelter,True,True,1220.49
MN_D000294,Dog,Siberian Husky,10.8,29.8,Male,Saint Louis,False,27,Single,24723,House,True,2023-06-19,True,,Shelter,True,True,238.86
MN_D000295,Dog,Golden Retriever,11.4,50.8,Male,Washington,True,36,Couple,57202,House,False,,False,2024-07-27,Shelter,True,False,1012.91
MN_D000296,Dog,Bulldog,6.2,60.8,Female,Dakota,True,48,Couple,61413,House,False,,True,2024-02-20,Shelter,True,False,785.35
MN_D000297,Dog,Australian Shepherd,7.8,68.9,Female,Ramsey,True,65,Single,96327,House,True,2024-03-03,True,2024-10-08,Shelter,True,True,1244.83
MN_D000298,Dog,Siberian Husky,1.7,71.8,Male,Hennepin,True,27,Single,36179,Apartment,True,2023-05-25,True,2024-12-06,Shelter,True,True,777.26
MN_D000299,Dog,Labrador Retriever,1.0,69.7,Male,Sherburne,False,71,Couple,20000,Farmhouse,False,,True,2024-07-13,Friend/Family,False,False,275.77
MN_D000300,Dog,Poodle,1.1,12.1,Male,Ramsey,True,51,Senior,82973,House,True,2024-07-05,True,2024-09-18,Shelter,True,True,2171.83
MN_D000301,Dog,Shih Tzu,12.1,61.0,Male,Ramsey,True,18,Family with Children,78974,House,True,2024-07-07,False,2024-08-15,Breeder,True,True,1329.14
MN_C000302,Cat,British Shorthair,9.6,9.8,Female,Saint Louis,False,39,Family with Children,50661,House,True,2023-12-10,True,2024-12-29,Friend/Family,True,True,609.51
MN_D000303,Dog,German Shepherd,3.9,91.1,Male,Ramsey,True,33,Single,39092,Apartment,True,2023-04-13,True,2024-09-16,Friend/Family,True,False,789.38
MN_D000304,Dog,Border Collie,2.9,49.3,Female,Washington,True,50,Single,20000,House,True,2023-09-12,True,2024-08-10,Shelter,True,False,244.12
MN_D000305,Dog,Golden Retriever,3.5,22.6,Female,Cook,False,55,Single,54228,House,False,,False,2024-12-30,Shelter,True,False,724.2
MN_D000306,Dog,Chihuahua,1.6,11.5,Female,Scott,False,56,Couple,38935,House,False,,True,2024-10-02,Shelter,True,False,622.59
MN_D000307,Dog,Siberian Husky,1.0,44.4,Male,McLeod,False,30,Family with Children,26032,House,True,2024-10-07,True,2024-05-15,Breeder,True,True,432.6
MN_C000308,Cat,Maine Coon,7.7,6.6,Female,Clay,False,28,Couple,49333,House,True,2024-02-24,True,2024-12-20,Shelter,True,False,529.78
MN_D000309,Dog,Boston Terrier,1.1,50.2,Female,Olmsted,False,46,Family with Children,62026,House,False,,True,2024-04-25,Shelter,True,False,702.08
MN_D000310,Dog,Rottweiler,1.3,101.6,Male,Washington,True,47,Single,57448,Apartment,True,2024-02-20,True,2024-12-22,Shelter,True,True,571.82
MN_D000311,Dog,Pomeranian,6.5,9.8,Male,Hennepin,True,52,Couple,58808,House,True,2024-09-17,True,2024-12-25,Shelter,True,True,793.5
MN_D000312,Dog,Siberian Husky,2.8,48.8,Female,Washington,True,28,Roommates,20000,Apartment,True,2023-06-30,True,2024-05-01,Shelter,True,True,590.48
MN_D000313,Dog,Boston Terrier,1.7,56.5,Female,Dakota,True,39,Roommates,74138,House,False,,False,2024-11-28,Shelter,True,False,475.68
MN_C000314,Cat,Ragdoll,5.9,12.3,Male,Scott,False,49,Couple,64267,House,True,2024-02-16,False,2023-10-21,Shelter,True,True,858.87
MN_C000315,Cat,Mixed Breed,8.3,9.7,Female,Olmsted,False,59,Senior,22022,House,True,2024-11-19,False,2024-06-19,Shelter,True,False,361.14
MN_D000316,Dog,Poodle,1.0,38.6,Male,Hennepin,True,43,Single,58689,House,True,2023-03-31,True,2024-09-24,Shelter,True,True,1049.52
MN_D000317,Dog,Yorkshire Terrier,10.2,9.7,Female,Hennepin,True,52,Couple,132553,House,True,2024-08-28,True,2024-07-27,Breeder,True,True,3135.23
MN_D000318,Dog,Yorkshire Terrier,1.0,5.0,Male,Washington,True,42,Family with Children,32983,House,True,2024-08-24,True,2024-11-07,Friend/Family,True,True,353.77
